User_id,Merchant_id,Date_received,Probability
5070865,450,2016-07-26,0.00011
6677521,4582,2016-07-07,1e-06
7211029,760,2016-07-30,0.0
5923861,760,2016-07-10,0.0
6206485,760,2016-07-10,0.0
6206485,450,2016-07-31,0.0
4375573,2436,2016-07-19,1.6e-05
7269397,1469,2016-07-03,1e-06
4394005,96,2016-07-04,9e-06
4394005,5717,2016-07-04,1e-06
4394005,96,2016-07-02,1e-06
4394005,96,2016-07-15,1e-06
4394005,96,2016-07-04,9e-06
5192725,760,2016-07-11,0.0
6270997,6002,2016-07-06,0.0
6270997,2813,2016-07-07,0.0
4440085,6485,2016-07-27,1e-06
6022165,760,2016-07-25,1e-06
7343125,5717,2016-07-05,1e-06
4510741,4832,2016-07-21,4e-06
4510741,4832,2016-07-25,7.3e-05
4510741,4832,2016-07-21,2e-06
4510741,4832,2016-07-25,1.8e-05
5045269,450,2016-07-01,1e-06
5045269,5138,2016-07-01,1e-06
5045269,760,2016-07-29,5e-06
5045269,1300,2016-07-05,1e-06
4550677,7717,2016-07-03,0.0
4320277,8678,2016-07-15,1.1e-05
4340761,760,2016-07-12,1e-06
4340761,450,2016-07-19,2e-06
4611097,5717,2016-07-04,1e-06
6448153,1469,2016-07-20,2e-06
6448153,3855,2016-07-28,2e-06
4623385,3621,2016-07-23,0.0
4632601,5256,2016-07-08,1e-06
6733849,7717,2016-07-10,1e-06
6733849,7717,2016-07-08,1e-06
6733849,7717,2016-07-08,1e-06
6733849,760,2016-07-13,1e-06
6733849,7717,2016-07-13,1.9e-05
7265305,3621,2016-07-22,1e-06
7265305,760,2016-07-13,1e-06
7265305,2050,2016-07-11,0.0
7286809,760,2016-07-26,1e-06
7286809,450,2016-07-13,1e-06
6251545,915,2016-07-08,2e-06
4694041,2050,2016-07-02,0.0
4694041,3621,2016-07-26,0.000256
4694041,760,2016-07-03,0.0
4694041,5717,2016-07-01,1e-06
6279193,760,2016-07-04,0.0
5274649,760,2016-07-24,0.0
4773913,8619,2016-07-13,0.0002
4773913,760,2016-07-27,2e-06
4773913,5867,2016-07-04,0.000125
4773913,5867,2016-07-17,0.000409
4773913,1300,2016-07-06,1e-06
6614041,3621,2016-07-10,0.0
6134809,450,2016-07-20,2e-06
4577305,5717,2016-07-23,0.0
6947869,5717,2016-07-10,0.0
5381149,5717,2016-07-29,4e-06
6969373,760,2016-07-24,0.0
6186013,2436,2016-07-25,2e-06
6186013,2436,2016-07-09,1e-06
6186013,7717,2016-07-20,3e-06
6186013,760,2016-07-24,1e-06
6186013,7717,2016-07-16,1e-06
4352029,5717,2016-07-05,0.0
4352029,450,2016-07-05,0.0
4886557,3939,2016-07-24,0.0
6487069,760,2016-07-21,1e-06
5740573,1300,2016-07-05,0.0
5740573,5138,2016-07-04,0.0
5740573,760,2016-07-04,0.0
5740573,5138,2016-07-04,0.0
5221405,2050,2016-07-15,0.0
5771293,760,2016-07-16,0.0
5771293,5717,2016-07-20,2e-06
5771293,3621,2016-07-18,2e-06
5771293,2050,2016-07-24,0.0
4779037,1300,2016-07-28,5e-06
5046301,7717,2016-07-23,1e-06
5046301,7717,2016-07-23,1e-06
6115357,760,2016-07-02,0.0
6115357,450,2016-07-12,0.0
5112865,450,2016-07-11,1e-06
5708833,760,2016-07-12,2.5e-05
6780961,2119,2016-07-12,1e-06
7321633,450,2016-07-22,4e-06
7321633,760,2016-07-17,1e-06
5235745,760,2016-07-24,1e-06
4480033,450,2016-07-10,1.9e-05
6602785,760,2016-07-12,2e-06
4308001,760,2016-07-13,1e-06
4909093,760,2016-07-26,1e-06
4909093,450,2016-07-27,1e-06
6488101,760,2016-07-17,0.0
7292965,3046,2016-07-14,6e-06
7292965,3046,2016-07-28,2.1e-05
7047205,3899,2016-07-28,1e-06
5213221,760,2016-07-11,1e-06
5480485,760,2016-07-28,2e-06
5505061,760,2016-07-28,1e-06
5505061,3621,2016-07-28,1e-06
7345189,760,2016-07-05,0.0
6835237,450,2016-07-29,2e-06
6835237,1300,2016-07-29,1e-06
6835237,5138,2016-07-21,0.0
4764709,760,2016-07-15,1e-06
4764709,5717,2016-07-06,1e-06
4764709,2050,2016-07-15,1e-06
6908965,760,2016-07-10,0.0
5084197,1300,2016-07-28,2e-06
5084197,450,2016-07-05,1e-06
5895205,7029,2016-07-14,0.000609
4591657,5717,2016-07-02,1e-06
6523945,3597,2016-07-09,0.0
4711465,760,2016-07-22,1e-06
5789737,450,2016-07-19,1e-06
5292073,7024,2016-07-09,1e-06
4284457,7884,2016-07-01,2e-06
4857901,1469,2016-07-19,3e-06
4857901,7838,2016-07-31,0.000134
5920813,760,2016-07-17,0.0
4351021,5138,2016-07-12,0.0
5149741,3970,2016-07-31,7e-06
4372525,629,2016-07-09,3e-06
4372525,450,2016-07-03,0.0
4372525,760,2016-07-03,0.0
6504493,5138,2016-07-04,0.0
6504493,1300,2016-07-06,0.0
5730349,298,2016-07-03,0.0
5730349,298,2016-07-22,1e-06
5472301,1300,2016-07-01,0.0
5472301,5138,2016-07-10,0.0
6532141,760,2016-07-23,0.0
4440109,2050,2016-07-03,2e-06
6565933,760,2016-07-23,0.0
4271149,5717,2016-07-06,1e-06
7161901,450,2016-07-06,0.0
7161901,5969,2016-07-05,0.0
7161901,2233,2016-07-14,0.0
7161901,3673,2016-07-22,8e-06
5346349,5717,2016-07-11,1e-06
7047217,2731,2016-07-12,1e-06
4961329,2436,2016-07-01,0.005556
7348273,6000,2016-07-16,0.0
7348273,6000,2016-07-27,0.0
4239409,760,2016-07-12,1e-06
4239409,2050,2016-07-12,0.0
4522033,760,2016-07-22,1e-06
5839921,5717,2016-07-11,1e-06
4348981,3621,2016-07-06,0.0
4348981,450,2016-07-26,1e-06
4348981,760,2016-07-25,1e-06
4348981,5717,2016-07-06,0.0
4352053,6189,2016-07-24,1.1e-05
4352053,6189,2016-07-30,7.8e-05
4889653,760,2016-07-27,1e-06
7003189,7076,2016-07-14,1e-06
7003189,7076,2016-07-14,1e-06
6493237,450,2016-07-10,0.0
4683829,760,2016-07-05,0.0
5242933,2709,2016-07-08,0.0
5795893,3621,2016-07-03,0.0
5802037,450,2016-07-04,0.0
6597685,760,2016-07-24,0.0
4612153,450,2016-07-31,1e-06
4876345,450,2016-07-27,2e-06
4363321,7113,2016-07-24,1.1e-05
4363321,7113,2016-07-24,1e-05
5413945,5138,2016-07-25,1e-06
4903993,5084,2016-07-05,0.0
4903993,5084,2016-07-05,0.0
4903993,5084,2016-07-05,0.0
5957689,2050,2016-07-10,0.0
4649017,7076,2016-07-01,0.0
4649017,7076,2016-07-01,1e-06
6224953,760,2016-07-05,0.0
4928569,3621,2016-07-23,0.0
4928569,760,2016-07-21,2e-06
4928569,2050,2016-07-22,1e-06
6780985,760,2016-07-23,0.0
6780985,5138,2016-07-13,0.0
6780985,450,2016-07-25,1e-06
6780985,1300,2016-07-20,1e-06
6780985,8784,2016-07-01,1e-06
4234297,5138,2016-07-05,0.0
4234297,450,2016-07-19,4e-06
4234297,760,2016-07-23,1e-06
4234297,2361,2016-07-20,0.001422
4768825,7717,2016-07-25,2e-06
4768825,7376,2016-07-02,1e-06
4271161,4926,2016-07-27,1e-06
7155769,5773,2016-07-23,0.001182
4553785,5717,2016-07-04,0.0
4553785,2050,2016-07-05,0.0
5607481,2987,2016-07-22,2e-06
5094457,5717,2016-07-14,1e-06
7237693,5138,2016-07-04,0.0
4921405,760,2016-07-14,1e-06
4921405,3621,2016-07-03,0.0
5818429,1300,2016-07-11,0.0
5818429,5138,2016-07-06,0.0
5299261,8269,2016-07-14,2.1e-05
5299261,4417,2016-07-16,2e-06
5299261,8269,2016-07-09,2.1e-05
5299261,8269,2016-07-03,3e-06
4270141,5717,2016-07-06,1e-06
5581885,760,2016-07-24,0.0
4291645,450,2016-07-28,1e-06
6720577,5717,2016-07-23,0.0
6720577,3621,2016-07-23,0.0
7273537,760,2016-07-05,0.0
7273537,3621,2016-07-21,2e-06
5719105,760,2016-07-13,1e-06
6514753,450,2016-07-17,1e-06
6514753,760,2016-07-15,1e-06
4705345,3621,2016-07-30,0.0
6570049,6095,2016-07-16,1e-06
4791361,3518,2016-07-09,0.0
7193665,1864,2016-07-26,1e-06
7193665,1864,2016-07-28,4e-06
7193665,760,2016-07-29,2e-06
7193665,1864,2016-07-08,3e-06
6674497,4582,2016-07-14,4e-06
7238725,3621,2016-07-26,1e-06
5954629,450,2016-07-22,1e-06
6479941,5183,2016-07-11,0.0
5441605,6135,2016-07-15,1.5e-05
4922437,5138,2016-07-29,0.0
7300165,450,2016-07-04,0.0
7312453,5138,2016-07-24,0.0
7312453,1300,2016-07-24,1e-06
7312453,760,2016-07-16,1e-06
7312453,7910,2016-07-16,1e-06
7312453,450,2016-07-16,1e-06
5023813,760,2016-07-02,4e-06
5561413,451,2016-07-29,1e-06
6630469,1469,2016-07-18,9e-06
6661189,760,2016-07-25,1e-06
4331593,760,2016-07-04,0.0
5425225,760,2016-07-23,0.0
5425225,3621,2016-07-26,2e-06
5425225,5717,2016-07-03,0.0
5689417,760,2016-07-26,1e-06
6005833,2436,2016-07-20,0.008258
4697161,760,2016-07-30,0.0
4697161,450,2016-07-12,1e-06
6534217,760,2016-07-20,1e-06
4724809,1469,2016-07-13,0.0
5809225,1648,2016-07-29,0.006247
5809225,1648,2016-07-05,0.002111
5809225,1648,2016-07-10,0.964709
5809225,1648,2016-07-08,0.946545
7124041,2050,2016-07-04,0.0
5818441,450,2016-07-12,0.0
5818441,7717,2016-07-09,0.0
6869065,3621,2016-07-06,1e-06
5830729,760,2016-07-27,7e-06
5575753,760,2016-07-29,6e-06
5575753,450,2016-07-04,1e-06
5612617,3621,2016-07-26,1e-06
5886025,450,2016-07-23,0.0
5886025,760,2016-07-14,1e-06
7227469,760,2016-07-29,1e-06
5141581,5777,2016-07-14,1e-06
5141581,5777,2016-07-28,2e-06
6198349,760,2016-07-22,1e-06
4379725,5717,2016-07-03,0.0
4379725,760,2016-07-30,0.0
4379725,3621,2016-07-10,0.0
7006285,760,2016-07-01,0.0
7006285,2050,2016-07-19,1e-06
7291981,5717,2016-07-16,0.0
7291981,2050,2016-07-16,0.0
7291981,3621,2016-07-16,0.0
7291981,760,2016-07-29,2e-06
5199949,1300,2016-07-31,0.0
5199949,5138,2016-07-26,0.0
7073869,450,2016-07-04,0.0
7073869,760,2016-07-24,0.0
5246029,760,2016-07-17,2e-06
5246029,5717,2016-07-12,7e-06
5246029,3621,2016-07-20,0.306504
5513293,3621,2016-07-05,0.0
5513293,450,2016-07-02,0.0
5513293,2436,2016-07-21,2e-06
5513293,1300,2016-07-04,0.0
5513293,1469,2016-07-21,1e-06
5513293,5138,2016-07-04,0.0
5513293,5113,2016-07-22,3e-06
6370381,760,2016-07-25,2e-06
6665293,760,2016-07-11,1e-06
6665293,7717,2016-07-03,0.0
4335697,760,2016-07-29,1e-06
6443089,7555,2016-07-29,1e-06
7272529,5138,2016-07-11,0.0
7272529,1300,2016-07-13,1e-06
4655185,450,2016-07-04,0.0
5198929,5138,2016-07-11,0.0
6774865,760,2016-07-15,1e-06
4943953,75,2016-07-15,0.0
4943953,760,2016-07-12,0.0
4569169,6901,2016-07-31,0.019669
4569169,450,2016-07-14,1e-06
4569169,760,2016-07-13,0.001594
4569169,6901,2016-07-28,0.084895
4569169,6901,2016-07-26,0.063711
4569169,760,2016-07-03,1.4e-05
4569169,6901,2016-07-25,0.000757
6670417,5138,2016-07-20,0.0
5118037,2050,2016-07-21,1e-06
7277653,5138,2016-07-27,1e-06
5443669,3621,2016-07-13,0.000577
4927573,760,2016-07-13,0.001061
4927573,1469,2016-07-13,3e-06
4675669,6485,2016-07-22,1e-06
5517397,450,2016-07-03,0.0
5517397,760,2016-07-03,0.0
5790805,6978,2016-07-07,7e-06
5790805,6978,2016-07-01,1e-06
4528213,450,2016-07-22,2e-06
4528213,760,2016-07-25,2e-06
4565077,7076,2016-07-23,1e-06
6176857,5138,2016-07-01,0.0
6966361,5138,2016-07-04,0.0
5931097,760,2016-07-27,1e-06
5952601,6485,2016-07-07,0.0
5433433,1469,2016-07-11,0.0
5525593,450,2016-07-05,0.0
4256857,450,2016-07-26,1e-06
4256857,7717,2016-07-21,1e-06
5571673,2106,2016-07-06,0.78641
5571673,2106,2016-07-02,0.073732
5571673,2106,2016-07-02,0.073732
5571673,2106,2016-07-06,0.78641
5571673,450,2016-07-11,1e-06
5310553,450,2016-07-17,0.0
6115417,3257,2016-07-19,7e-06
6115417,3621,2016-07-06,1e-06
5341273,7354,2016-07-18,9e-06
6136921,3621,2016-07-07,1e-06
4329565,5717,2016-07-25,1e-06
5644381,760,2016-07-19,1e-06
5678173,1469,2016-07-14,6e-06
7269469,760,2016-07-07,1e-06
6019165,3621,2016-07-30,0.0
7330909,760,2016-07-17,0.0
6556765,3899,2016-07-03,4.2e-05
5512285,450,2016-07-03,0.0
6298717,760,2016-07-03,0.0
4480093,6535,2016-07-22,2e-06
4480093,576,2016-07-24,1e-06
4480093,576,2016-07-24,1e-05
5533789,6955,2016-07-16,0.0
4768861,5138,2016-07-13,0.0
4768861,450,2016-07-05,1e-06
6369373,450,2016-07-03,0.0
6673501,6504,2016-07-24,0.0
5726305,2050,2016-07-04,0.0
6309985,2692,2016-07-02,0.0
5600353,760,2016-07-23,0.0
5612641,450,2016-07-25,2e-06
5669989,450,2016-07-28,3e-06
5669989,4747,2016-07-05,7e-06
6763621,760,2016-07-23,0.0
6293605,3621,2016-07-06,1e-06
7356517,5183,2016-07-05,1e-06
7356517,2119,2016-07-24,4e-06
7356517,5183,2016-07-05,1e-06
6312037,3621,2016-07-18,1e-06
6312037,5717,2016-07-06,0.0
6312037,760,2016-07-24,0.0
6385765,2106,2016-07-20,2e-06
5614693,1300,2016-07-11,1e-06
5614693,760,2016-07-29,4e-06
5614693,5138,2016-07-10,0.0
6962281,2050,2016-07-08,1.8e-05
6962281,2050,2016-07-10,3.7e-05
7284841,2050,2016-07-19,0.0
4664425,1300,2016-07-22,4.2e-05
4664425,5138,2016-07-05,0.0
4664425,1300,2016-07-20,5e-06
4664425,1300,2016-07-03,0.0
6111337,760,2016-07-06,0.000415
5865577,7974,2016-07-06,1e-06
4572265,450,2016-07-02,0.0
6709357,2714,2016-07-10,7e-06
5710957,450,2016-07-24,0.0
7299181,775,2016-07-16,1e-06
7299181,450,2016-07-26,1e-06
6780013,6882,2016-07-15,1e-06
5216365,760,2016-07-17,0.0
7059565,760,2016-07-29,1e-06
4439149,7422,2016-07-02,7e-06
5492845,450,2016-07-27,1e-06
5028973,2050,2016-07-03,0.0
4777069,5717,2016-07-12,0.0
4777069,2050,2016-07-12,0.0
6884461,3621,2016-07-13,1e-06
6899821,3477,2016-07-10,0.0
6899821,2202,2016-07-04,6e-06
4562029,5717,2016-07-02,0.0
4303981,760,2016-07-02,0.0
6699121,3046,2016-07-17,1e-06
5955697,2703,2016-07-11,9e-06
5955697,760,2016-07-25,2e-06
4938865,2050,2016-07-30,0.0
6281329,3621,2016-07-05,0.0
5000305,7672,2016-07-11,1e-06
7116913,760,2016-07-28,1e-06
5347441,5969,2016-07-06,0.0
4615285,6386,2016-07-20,4e-06
5404789,450,2016-07-24,0.0
6977653,760,2016-07-23,0.0
5146741,2423,2016-07-30,0.0
5189749,412,2016-07-18,2e-06
5189749,412,2016-07-25,8e-06
5189749,412,2016-07-26,1e-05
6052981,7717,2016-07-01,0.0
4225141,5717,2016-07-04,1e-06
5582965,1469,2016-07-15,1e-06
6642805,5717,2016-07-24,0.0
6642805,3621,2016-07-10,0.0
6129781,7998,2016-07-17,1e-06
7201909,760,2016-07-03,0.0
5901433,3903,2016-07-08,1e-06
6955129,5717,2016-07-26,1.9e-05
4605049,7487,2016-07-18,2e-06
5130361,450,2016-07-01,0.0
4620409,3353,2016-07-27,0.0015
4620409,3353,2016-07-14,0.001191
4620409,3353,2016-07-19,0.000889
4365433,760,2016-07-13,1e-06
7308409,5138,2016-07-03,0.0
7308409,450,2016-07-24,1e-06
7308409,1300,2016-07-26,2e-06
6033529,760,2016-07-26,8.2e-05
7111801,760,2016-07-25,1e-06
7139449,7849,2016-07-29,0.251862
7139449,7849,2016-07-17,0.301524
7139449,7849,2016-07-02,0.000634
7139449,7849,2016-07-30,0.306388
7139449,7849,2016-07-14,0.009111
6371449,5138,2016-07-16,0.0
6915193,5717,2016-07-03,0.0
6915193,2050,2016-07-05,0.0
6915193,760,2016-07-13,1e-06
4319353,450,2016-07-27,1e-06
6942841,5717,2016-07-21,3e-06
6689917,450,2016-07-25,3e-06
4662397,760,2016-07-25,2e-06
6785149,760,2016-07-23,0.0
6785149,450,2016-07-10,0.0
4708477,1300,2016-07-05,0.0
5249149,5717,2016-07-22,4e-06
7104637,760,2016-07-29,1e-06
4760701,760,2016-07-26,1e-06
4760701,5138,2016-07-30,0.0
4554877,2198,2016-07-18,2e-06
4302973,760,2016-07-26,2e-06
5891197,760,2016-07-14,0.0
4582525,1300,2016-07-13,2e-06
4582525,1469,2016-07-15,2e-06
6941821,5138,2016-07-06,0.0
6941821,2692,2016-07-02,0.0
5119105,760,2016-07-26,1e-06
6968449,8386,2016-07-10,6e-06
6989953,760,2016-07-26,1e-06
4372609,450,2016-07-17,0.0
4372609,760,2016-07-10,0.0
6234241,6485,2016-07-31,0.003146
6234241,6485,2016-07-25,0.030114
6234241,6485,2016-07-26,0.022248
6234241,6485,2016-07-26,0.022248
6234241,6485,2016-07-26,0.022248
4464769,760,2016-07-19,1e-06
6046849,760,2016-07-15,1e-06
5801089,958,2016-07-24,0.0
7118977,3939,2016-07-21,1e-06
7118977,760,2016-07-10,0.0
5837953,1300,2016-07-04,0.0
5837953,5138,2016-07-12,0.0
6105217,5717,2016-07-12,1e-06
6165637,760,2016-07-23,0.0
4946053,5717,2016-07-05,0.0
4946053,760,2016-07-27,1e-06
4946053,450,2016-07-05,0.0
4946053,2050,2016-07-03,0.0
6537349,760,2016-07-30,0.0
4970629,450,2016-07-01,0.0
4970629,6485,2016-07-25,2e-06
7068805,760,2016-07-02,0.0
4721797,760,2016-07-23,0.0
4721797,450,2016-07-20,1e-06
4752517,2404,2016-07-07,5e-06
4248709,6901,2016-07-27,2e-06
6368389,3158,2016-07-05,0.0
5072005,4291,2016-07-06,0.051065
5072005,4291,2016-07-02,0.00044
5072005,4291,2016-07-08,0.040794
5072005,4291,2016-07-11,0.108233
5072005,760,2016-07-11,4e-06
5072005,4291,2016-07-16,0.050851
5072005,5717,2016-07-06,3e-06
5072005,4291,2016-07-09,0.026305
5345413,760,2016-07-22,1e-06
6686857,3939,2016-07-22,1e-06
6686857,760,2016-07-27,1e-06
4591753,6485,2016-07-31,1e-06
5673097,2050,2016-07-17,0.0
6477961,450,2016-07-03,0.0
6275209,1087,2016-07-13,0.000109
6825097,5138,2016-07-07,0.0
6825097,760,2016-07-24,1e-06
6825097,5138,2016-07-17,0.0
5273737,5717,2016-07-02,0.0
4496521,760,2016-07-27,1e-06
4496521,4427,2016-07-08,0.0
5037193,3621,2016-07-25,1e-06
4797577,1837,2016-07-07,0.0
4281481,3621,2016-07-20,9e-06
4822153,3251,2016-07-27,3e-06
6932617,450,2016-07-03,0.0
6938761,450,2016-07-02,0.0
5112973,760,2016-07-22,1e-06
7217293,2436,2016-07-21,2e-06
7217293,3518,2016-07-19,0.0
4867213,8653,2016-07-25,3e-06
5653645,450,2016-07-01,0.0
6449293,760,2016-07-02,0.0
5432461,2050,2016-07-05,0.0
5702797,450,2016-07-04,3e-06
5702797,5717,2016-07-05,4e-06
5702797,760,2016-07-12,5e-06
7039117,1469,2016-07-15,6e-06
6529165,122,2016-07-25,1e-06
6529165,760,2016-07-16,0.0
4695181,450,2016-07-13,1e-06
5481613,760,2016-07-20,1e-06
4713613,450,2016-07-18,2e-06
4725901,2050,2016-07-10,5e-06
4993165,5138,2016-07-18,1e-06
4993165,1300,2016-07-19,3e-06
4480141,2436,2016-07-25,2.7e-05
5555341,1300,2016-07-18,0.0
7137421,760,2016-07-05,0.0
5582989,2050,2016-07-04,0.602807
5582989,2050,2016-07-02,0.000234
5582989,2050,2016-07-05,0.395764
5582989,2050,2016-07-04,0.571655
4842637,431,2016-07-18,0.0
6743185,760,2016-07-12,1e-06
5204113,8653,2016-07-10,3e-06
5204113,760,2016-07-22,3e-06
5508241,2050,2016-07-01,0.0
6061201,5138,2016-07-04,1e-06
6067345,760,2016-07-10,0.0
6067345,1469,2016-07-24,0.0
6070417,1805,2016-07-22,8e-06
6070417,1805,2016-07-08,1e-06
6070417,1805,2016-07-16,4e-06
6070417,1805,2016-07-09,7e-06
6073489,2050,2016-07-08,1e-06
6073489,2050,2016-07-09,2e-06
5025937,2987,2016-07-22,1e-06
5025937,2987,2016-07-22,1e-06
6422677,2050,2016-07-08,2e-06
5645461,4992,2016-07-12,2e-06
5719189,760,2016-07-03,0.0
4438165,760,2016-07-24,0.0
4981909,760,2016-07-21,1e-06
6072469,8253,2016-07-17,0.0
4825237,450,2016-07-23,1e-06
4324501,6901,2016-07-25,1e-06
4324501,1469,2016-07-21,2e-06
5134489,5138,2016-07-11,0.0
5923993,760,2016-07-22,2e-06
5687449,2305,2016-07-25,1e-06
6486169,6485,2016-07-28,1e-06
7014553,450,2016-07-17,0.0
6237337,450,2016-07-25,2e-06
7300249,450,2016-07-24,1e-06
7300249,760,2016-07-24,1e-06
4974745,760,2016-07-25,0.000104
5017753,760,2016-07-23,0.0
6351001,7297,2016-07-25,1e-06
5893273,760,2016-07-25,1e-06
5893273,53,2016-07-17,1e-06
4617373,5717,2016-07-14,1e-06
5674141,1469,2016-07-15,1e-06
6992029,450,2016-07-25,2e-06
4906141,3621,2016-07-30,0.0
4906141,760,2016-07-21,1e-06
7268509,760,2016-07-20,1e-06
7268509,8386,2016-07-02,1e-06
6267037,760,2016-07-26,1e-06
6270109,760,2016-07-28,1e-06
5489821,6352,2016-07-21,3e-06
5511325,5138,2016-07-17,0.0
5793949,5717,2016-07-05,0.0
5793949,3621,2016-07-28,1e-06
5793949,2050,2016-07-10,0.0
5532829,5256,2016-07-11,0.0
7194781,6532,2016-07-17,0.0
4841629,8150,2016-07-21,0.0
6957217,5717,2016-07-20,1e-06
6453409,5138,2016-07-24,0.0
5412001,450,2016-07-17,0.0
6736033,5717,2016-07-03,0.0
6490273,450,2016-07-27,2e-06
6490273,760,2016-07-10,0.0
5455009,450,2016-07-13,0.0
5455009,760,2016-07-26,2e-06
4407457,3028,2016-07-20,1.2e-05
7037089,1601,2016-07-12,0.0
4984993,760,2016-07-22,1e-06
5783713,8580,2016-07-30,0.0
7359649,7011,2016-07-27,3e-06
6348961,425,2016-07-29,1e-06
6914209,3621,2016-07-26,1e-06
6914209,760,2016-07-10,0.0
6914209,5717,2016-07-05,1e-06
6914209,2050,2016-07-05,0.0
7193761,5353,2016-07-18,3e-06
5368993,760,2016-07-28,0.000314
5389477,760,2016-07-11,1e-06
7291045,760,2016-07-01,0.0
5991589,6614,2016-07-04,3e-06
5991589,7717,2016-07-06,1e-06
6526117,6189,2016-07-31,3.2e-05
6526117,6189,2016-07-30,1.3e-05
6526117,6189,2016-07-15,1e-06
6028453,7717,2016-07-27,0.019193
6028453,7717,2016-07-17,6.6e-05
6028453,7717,2016-07-17,0.0001
6037669,8150,2016-07-21,0.0
4470949,760,2016-07-18,3e-06
4470949,450,2016-07-12,1e-06
4759717,450,2016-07-02,0.0
6341797,2050,2016-07-05,0.0
6363301,1300,2016-07-11,0.0
6363301,5138,2016-07-11,0.0
4836517,2050,2016-07-11,0.0
5133481,7354,2016-07-06,1e-06
5133481,7354,2016-07-06,1e-06
7259305,5717,2016-07-19,2e-06
4199593,2622,2016-07-09,0.0
4199593,2852,2016-07-15,0.0
5557417,760,2016-07-28,2e-06
6896809,2050,2016-07-22,1e-06
6896809,2050,2016-07-02,6e-06
6896809,2050,2016-07-02,7e-06
5858473,1469,2016-07-13,0.0
5360809,2050,2016-07-10,4e-06
5360809,2050,2016-07-10,6e-06
5886121,5138,2016-07-26,0.0
6481069,450,2016-07-04,0.0
6481069,760,2016-07-15,1e-06
4954285,1469,2016-07-18,1e-06
7064749,760,2016-07-12,1e-06
5261485,6485,2016-07-27,1e-06
5261485,2987,2016-07-22,1e-06
5261485,2987,2016-07-22,1e-06
4754605,7483,2016-07-21,0.128312
4754605,7483,2016-07-20,0.085548
4754605,7483,2016-07-31,0.015157
4754605,7483,2016-07-20,0.085548
4754605,7483,2016-07-28,0.112826
4754605,7483,2016-07-25,0.184364
4754605,7483,2016-07-25,0.184364
4754605,7483,2016-07-20,0.085548
4754605,7483,2016-07-27,0.112308
4754605,7483,2016-07-25,0.184364
4754605,7483,2016-07-25,0.184364
4754605,7483,2016-07-23,0.032462
4754605,7483,2016-07-29,0.104983
4754605,7483,2016-07-24,0.034319
4754605,7483,2016-07-24,0.034319
4754605,7483,2016-07-29,0.104983
4754605,7483,2016-07-29,0.104983
4754605,7483,2016-07-24,0.034319
4754605,7483,2016-07-25,0.184364
4754605,7483,2016-07-22,0.165488
4754605,7483,2016-07-29,0.104983
4754605,7483,2016-07-29,0.104983
4754605,7483,2016-07-29,0.104983
4754605,7483,2016-07-22,0.165488
4754605,7483,2016-07-19,0.154497
4754605,7483,2016-07-16,0.025748
4754605,7483,2016-07-13,0.000419
4754605,7483,2016-07-15,0.110319
5562541,6377,2016-07-18,1e-06
5562541,6377,2016-07-23,1e-06
5562541,6377,2016-07-16,0.0
6908077,2050,2016-07-04,0.0
4303021,450,2016-07-27,1e-06
4585645,5113,2016-07-27,4e-06
4585645,6485,2016-07-27,2e-06
5644465,760,2016-07-16,0.0
7272625,760,2016-07-29,2e-06
7063729,760,2016-07-20,1e-06
7063729,5717,2016-07-02,0.0
7063729,3621,2016-07-02,0.0
6314161,760,2016-07-21,3e-06
4237489,760,2016-07-21,1e-06
5033137,6485,2016-07-21,0.0
5033137,450,2016-07-28,1e-06
4513969,554,2016-07-29,4e-05
4513969,554,2016-07-20,4.4e-05
4513969,554,2016-07-13,1.2e-05
7143601,8253,2016-07-29,1e-06
7143601,2436,2016-07-05,0.0
4265137,760,2016-07-19,1e-06
6919345,1300,2016-07-05,1e-06
6919345,760,2016-07-28,6e-06
5115061,760,2016-07-03,0.0
7265461,6362,2016-07-30,0.0
7271605,5897,2016-07-17,1e-06
6328501,760,2016-07-05,0.0
6328501,187,2016-07-30,1.5e-05
5280949,5138,2016-07-11,0.0
5280949,1469,2016-07-27,3.1e-05
5025973,1469,2016-07-31,1e-05
5606581,2436,2016-07-07,2e-06
7215289,2436,2016-07-01,1e-06
6717625,450,2016-07-26,1e-06
6474937,1300,2016-07-04,1e-06
6474937,5138,2016-07-16,0.0
6235321,450,2016-07-15,1e-06
6235321,5138,2016-07-16,0.0
5734585,6955,2016-07-12,0.0
6788281,760,2016-07-25,1e-06
4972729,450,2016-07-22,3e-06
4972729,760,2016-07-11,1e-06
6296761,760,2016-07-19,1e-06
6296761,5113,2016-07-23,3e-06
4272313,760,2016-07-10,0.0
4341949,2423,2016-07-18,0.0
4341949,2423,2016-07-18,0.0
5395645,5717,2016-07-12,1e-06
6492349,760,2016-07-23,0.0
7297213,5138,2016-07-05,0.0
7297213,1300,2016-07-10,0.0
7297213,760,2016-07-27,2e-06
7297213,450,2016-07-04,1e-06
4968637,760,2016-07-19,0.00029
4197565,1184,2016-07-23,0.0
4286653,1300,2016-07-22,1e-06
4286653,760,2016-07-27,2e-06
4286653,5138,2016-07-18,0.0
6931645,5138,2016-07-10,0.0
6931645,1300,2016-07-10,0.0
6423745,4354,2016-07-23,0.0
6432961,8253,2016-07-23,2e-06
6432961,8253,2016-07-23,2e-06
6432961,8253,2016-07-11,1e-06
5185729,5717,2016-07-06,1e-06
